freq[MHz],db:Trc1_S21,ang:Trc1_S21,db:Trc2_S31,ang:Trc2_S31,db:Trc3_S41,ang:Trc3_S41,db:Trc4_S11,ang:Trc4_S11,db:Mem5[Trc3]_S41,ang:Mem5[Trc3]_S41
512,-9.933942401620842E+000,-1.903257671773387E+001,-9.266391555949493E+000,-7.914090985802481E+000,-9.676037815015588E+000,2.628070466537340E+001,-3.763671991833343E+000,1.414426224748363E+002,-1.017399692900472E+001,3.612673285704111E+001
513,-9.931584342269016E+000,-1.895650403253187E+001,-9.266149626331806E+000,-8.655557973164044E+000,-9.685620733831700E+000,2.532779924165062E+001,-3.776286804919604E+000,1.412538304433145E+002,-1.019646876030934E+001,3.448926713042020E+001
514,-9.906595267813959E+000,-1.928284840454084E+001,-9.284834269435722E+000,-9.226379869543589E+000,-9.613536362402469E+000,2.337787058403295E+001,-3.781811634617980E+000,1.410182255022265E+002,-1.013070633343029E+001,3.196260053707205E+001
515,-9.858193382408182E+000,-1.909987122573699E+001,-9.235646554289495E+000,-9.817757858034407E+000,-9.700085335300971E+000,2.216209406138447E+001,-3.795083990053943E+000,1.409969852772666E+002,-1.020428617229256E+001,3.006212680563134E+001
516,-9.833282002052732E+000,-1.869661684898037E+001,-9.239178546614541E+000,-1.074844807133835E+001,-9.672112559013351E+000,2.069991404714456E+001,-3.818510727779183E+000,1.409269582224495E+002,-1.018200469288368E+001,2.802220258436969E+001
517,-9.806842969174211E+000,-1.871894998643132E+001,-9.249379061218946E+000,-1.122275502405774E+001,-9.721361176630415E+000,1.968822710161857E+001,-3.847480465989439E+000,1.408935721784359E+002,-1.023091756450085E+001,2.632494686135482E+001
518,-9.801592145817065E+000,-1.905331547576441E+001,-9.245877427154813E+000,-1.235564010198731E+001,-9.717682072533879E+000,1.787907322352745E+001,-3.856424121355793E+000,1.405517007474899E+002,-1.022397822601284E+001,2.405512769496516E+001
519,-9.723681355385653E+000,-1.881985557120922E+001,-9.203610124419035E+000,-1.286736647400386E+001,-9.671747565416355E+000,1.672840480609739E+001,-3.854352040450864E+000,1.405740534981910E+002,-1.019534360262653E+001,2.218612541161787E+001
520,-9.790122009696145E+000,-1.861398485232649E+001,-9.210225240480687E+000,-1.366288849180127E+001,-9.682538826690239E+000,1.532095079274220E+001,-3.860448669421920E+000,1.404503834411050E+002,-1.019639000588270E+001,2.026892791934085E+001
521,-9.710921180580625E+000,-1.891923657945801E+001,-9.208868944787275E+000,-1.451840642892972E+001,-9.680747719811768E+000,1.388839360715036E+001,-3.877456114451046E+000,1.402042393695508E+002,-1.020988351070786E+001,1.819899152722706E+001
522,-9.698716663586897E+000,-1.900077395709675E+001,-9.206685561730600E+000,-1.534341764861144E+001,-9.659731145464932E+000,1.240203502533235E+001,-3.890829612264511E+000,1.401698996918741E+002,-1.019367884102632E+001,1.617803644194330E+001
523,-9.647013761195209E+000,-1.872378177921108E+001,-9.177118575323767E+000,-1.611134496497504E+001,-9.692831382692091E+000,1.103673936186905E+001,-3.898633222496304E+000,1.400321604140200E+002,-1.021231950636260E+001,1.414344002010117E+001
524,-9.585634289378719E+000,-1.879782028448096E+001,-9.175754678458912E+000,-1.682953371030285E+001,-9.690187222130126E+000,9.978452229913394E+000,-3.917579853581063E+000,1.400025609101017E+002,-1.022398291804002E+001,1.241902286240211E+001
525,-9.593397537855935E+000,-1.857009928156277E+001,-9.182180819690313E+000,-1.756369705664341E+001,-9.698414195602840E+000,8.391865753658669E+000,-3.934087368300914E+000,1.400068284064723E+002,-1.022095921901438E+001,1.027454539317228E+001
526,-9.613287841560286E+000,-1.889873456768614E+001,-9.182661194674690E+000,-1.825359948545862E+001,-9.718172336594805E+000,6.647568663381954E+000,-3.951721977890795E+000,1.396451974838749E+002,-1.024279130856027E+001,8.054365716222081E+000
527,-9.533519401141144E+000,-1.901908662515427E+001,-9.151956786785979E+000,-1.918007051334701E+001,-9.673962796418801E+000,5.898598050440893E+000,-3.948468023232863E+000,1.396961075771936E+002,-1.019483722951169E+001,6.597226606525662E+000
528,-9.508807688660216E+000,-1.884023683966774E+001,-9.153308116729322E+000,-1.985941330093482E+001,-9.690715176924709E+000,4.396743803771275E+000,-3.968176971020022E+000,1.396378803174883E+002,-1.020214381971194E+001,4.412043786929552E+000
529,-9.582805517873922E+000,-1.886354055917450E+001,-9.131781061689527E+000,-2.070666499941784E+001,-9.700925692400443E+000,2.729908379292851E+000,-3.979825596983893E+000,1.393588889033200E+002,-1.022399266046929E+001,2.269015425510657E+000
530,-9.508784987824962E+000,-1.913800901186795E+001,-9.119901910967545E+000,-2.165904303334671E+001,-9.712995694944324E+000,1.318929004854336E+000,-4.002728778035134E+000,1.391617477113589E+002,-1.023019094506846E+001,1.575746584316165E-001
531,-9.463739625477032E+000,-1.891335611635591E+001,-9.130533278626450E+000,-2.251226450480439E+001,-9.710359415498758E+000,-4.837298262385500E-002,-3.990122186969429E+000,1.391985934501652E+002,-1.022883217367404E+001,-1.765971143936322E+000
532,-9.445851572280835E+000,-1.893941999167831E+001,-9.147149172742525E+000,-2.315457857650238E+001,-9.674929187133508E+000,-1.275669578184461E+000,-4.015926563434616E+000,1.392256081256797E+002,-1.018068663549799E+001,-3.631205713180259E+000
533,-9.416157822292183E+000,-1.888709290923163E+001,-9.106990732829251E+000,-2.403057814159608E+001,-9.737070655593939E+000,-2.552506216534578E+000,-4.026378899810283E+000,1.391240557734580E+002,-1.024349969819458E+001,-5.542274373643491E+000
534,-9.442174606550545E+000,-1.910558770278461E+001,-9.105481695248065E+000,-2.491486106882459E+001,-9.694968201340336E+000,-4.160789322788530E+000,-4.024986579136102E+000,1.387715415215760E+002,-1.020915975392834E+001,-7.651010912896143E+000
535,-9.376970817998847E+000,-1.926088287927790E+001,-9.113779061644408E+000,-2.572596641429155E+001,-9.713797307324068E+000,-5.427122209795321E+000,-4.027959259496150E+000,1.388093309190186E+002,-1.021154326556423E+001,-9.598569286402860E+000
536,-9.413426019297265E+000,-1.927676863682412E+001,-9.127395264004173E+000,-2.628261635560524E+001,-9.724152885431883E+000,-6.767077974909193E+000,-4.050376634303590E+000,1.387678284953245E+002,-1.022699202095411E+001,-1.161261764790857E+001
537,-9.408393320518563E+000,-1.919658395091257E+001,-9.075925324637773E+000,-2.715631650827565E+001,-9.739442927266461E+000,-8.313093595240135E+000,-4.050918795014807E+000,1.387069673509925E+002,-1.023633346618238E+001,-1.370504942622350E+001
538,-9.358236222807998E+000,-1.934999275247633E+001,-9.109023158187267E+000,-2.825242196217714E+001,-9.698061999505766E+000,-9.605470201695017E+000,-4.058738170234753E+000,1.385035799948245E+002,-1.018112380742939E+001,-1.565170756126448E+001
539,-9.384454148828057E+000,-1.939169422981563E+001,-9.108551880278137E+000,-2.881409966558588E+001,-9.721698061322568E+000,-1.096839580558418E+001,-4.076656662197447E+000,1.385107661723948E+002,-1.020694042379454E+001,-1.762587321414792E+001
540,-9.324316679652547E+000,-1.959352852279904E+001,-9.088951360525190E+000,-2.934497675552550E+001,-9.740519719691703E+000,-1.256751533628624E+001,-4.074216285010650E+000,1.383342035248348E+002,-1.022281416218458E+001,-1.986331268550289E+001
541,-9.336148153984606E+000,-1.941622500678598E+001,-9.122012081814665E+000,-3.021468391594376E+001,-9.741643368897611E+000,-1.379116762381263E+001,-4.091977383591674E+000,1.384015842003996E+002,-1.021216199966480E+001,-2.165935848963277E+001
542,-9.305018213893147E+000,-1.935094366290618E+001,-9.160689502124777E+000,-3.137778074621163E+001,-9.723010508080167E+000,-1.537697152169336E+001,-4.084187196152496E+000,1.380397163393589E+002,-1.019223444787772E+001,-2.380849643819234E+001
543,-9.339134948727736E+000,-1.923141429645959E+001,-9.124257730382157E+000,-3.186170105265094E+001,-9.731292475471719E+000,-1.672581510290846E+001,-4.090930929198919E+000,1.381545842846789E+002,-1.018562616252098E+001,-2.583889759631186E+001
544,-9.266592994056721E+000,-1.934398902878469E+001,-9.130618060691971E+000,-3.287452057437090E+001,-9.718857331491668E+000,-1.834952821952421E+001,-4.075717942438411E+000,1.378988119559801E+002,-1.017817183195142E+001,-2.809416764515504E+001
545,-9.327113100031104E+000,-1.928178261847827E+001,-9.146577321312973E+000,-3.372873231934634E+001,-9.703842476307072E+000,-1.957101612098956E+001,-4.095353788500892E+000,1.379040415240148E+002,-1.015810341813056E+001,-3.005102204768547E+001
546,-9.281496374505226E+000,-1.933166555825545E+001,-9.175864980888795E+000,-3.463612100655642E+001,-9.750360126973712E+000,-2.096161260652015E+001,-4.117566691823508E+000,1.376806458781837E+002,-1.018731816192918E+001,-3.197312586766393E+001
547,-9.301403685933369E+000,-1.951391445519186E+001,-9.198929926038666E+000,-3.524897783968566E+001,-9.712866003558863E+000,-2.225108850765728E+001,-4.145846472018058E+000,1.375892775298201E+002,-1.013049926922884E+001,-3.399308905408301E+001
548,-9.249921972495814E+000,-1.950405196076269E+001,-9.157924693892760E+000,-3.599609906711716E+001,-9.736878786107768E+000,-2.357247726149130E+001,-4.094342967752787E+000,1.375111956504747E+002,-1.016230416905941E+001,-3.587206846783737E+001
549,-9.255922701627991E+000,-1.933607166632048E+001,-9.160405280264007E+000,-3.690336119788843E+001,-9.758363732023533E+000,-2.551359963193024E+001,-4.116367128265213E+000,1.373191101926404E+002,-1.016201862116997E+001,-3.840418043909553E+001
550,-9.216237855276356E+000,-1.930446659480208E+001,-9.170908234347555E+000,-3.763661339834084E+001,-9.719411550583983E+000,-2.659201852754602E+001,-4.101930185794396E+000,1.372311973727534E+002,-1.013379822968649E+001,-4.021227179398828E+001
551,-9.256640669746741E+000,-1.927786326579999E+001,-9.224405082121226E+000,-3.832743285195549E+001,-9.760053647193743E+000,-2.796503277363076E+001,-4.139809078398544E+000,1.371696887343609E+002,-1.014874622173884E+001,-4.218490986768708E+001
552,-9.201124683087976E+000,-1.916076983452328E+001,-9.254758300128795E+000,-3.925985290185707E+001,-9.733661149553649E+000,-2.930044480319679E+001,-4.115566734880693E+000,1.369626959932764E+002,-1.013156245557111E+001,-4.415807128231010E+001
553,-9.231402719695959E+000,-1.919233235344050E+001,-9.240363633567204E+000,-3.979076626634350E+001,-9.749600706026783E+000,-3.046312380786966E+001,-4.146013387659216E+000,1.370285963374053E+002,-1.012793841177140E+001,-4.601734828403837E+001
554,-9.219987541840332E+000,-1.900305668862280E+001,-9.250365245170597E+000,-4.098830131958918E+001,-9.732684436148924E+000,-3.228182576427342E+001,-4.153284816161255E+000,1.366884695247188E+002,-1.010295481569349E+001,-4.844893284175875E+001
555,-9.230825968393585E+000,-1.920267273025506E+001,-9.256034099266067E+000,-4.140194371934783E+001,-9.761910299521855E+000,-3.352323749447443E+001,-4.149318860671432E+000,1.367058254403558E+002,-1.012295410176274E+001,-5.038220948124452E+001
556,-9.174087263589440E+000,-1.908372336376040E+001,-9.266805190301794E+000,-4.214377047634795E+001,-9.757346610214540E+000,-3.520007865361781E+001,-4.158332982983105E+000,1.365381483607290E+002,-1.012207997934344E+001,-5.261253941991429E+001
557,-9.211966859404340E+000,-1.896492097492496E+001,-9.245666316081735E+000,-4.286882467010884E+001,-9.795245200133847E+000,-3.621335608035753E+001,-4.168382806262217E+000,1.363980406780340E+002,-1.012804374593335E+001,-5.433984600182271E+001
558,-9.169434685052465E+000,-1.895995501402476E+001,-9.282333199677883E+000,-4.385617020856275E+001,-9.743461079429212E+000,-3.780020339971362E+001,-4.157402168780222E+000,1.362842969487793E+002,-1.007155777420188E+001,-5.665710860714493E+001
559,-9.125146363831822E+000,-1.862274923332747E+001,-9.288638188668008E+000,-4.461792494059300E+001,-9.742710714232182E+000,-3.925910002546743E+001,-4.141149249483580E+000,1.361421486205702E+002,-1.007708771580291E+001,-5.870001397579874E+001
560,-9.139335364130039E+000,-1.875736909755643E+001,-9.308031369291651E+000,-4.529916309187044E+001,-9.724340223048063E+000,-4.056411766625789E+001,-4.151513526842082E+000,1.360008825968166E+002,-1.004154219922307E+001,-6.066272086948337E+001
561,-9.086978872432182E+000,-1.862443217723202E+001,-9.325468094724172E+000,-4.605821269151918E+001,-9.766272112503236E+000,-4.188747371171056E+001,-4.164539359939331E+000,1.358748522560303E+002,-1.007855265835350E+001,-6.262331244932286E+001
562,-9.113809977618388E+000,-1.850622663563931E+001,-9.314955939487486E+000,-4.667692391975358E+001,-9.791513277233586E+000,-4.345559536444145E+001,-4.181631519698337E+000,1.356591328623767E+002,-1.007853370527411E+001,-6.487001973852475E+001
563,-9.117495503891950E+000,-1.859212705874975E+001,-9.348062599469538E+000,-4.734933829532052E+001,-9.758253776774525E+000,-4.459558259984559E+001,-4.183062277810338E+000,1.355696119478781E+002,-1.003674498862055E+001,-6.682023581625771E+001
564,-9.072820814565949E+000,-1.844201634207116E+001,-9.352079375328444E+000,-4.806402135827983E+001,-9.786337879020156E+000,-4.616564348792426E+001,-4.190555938718553E+000,1.353502100545098E+002,-1.005342804999412E+001,-6.895081581762689E+001
565,-9.054513297831102E+000,-1.826708154670175E+001,-9.390950649987785E+000,-4.892039580304988E+001,-9.745290613215659E+000,-4.750189066699684E+001,-4.180838200935711E+000,1.351152970514572E+002,-1.000483745924998E+001,-7.108102949022612E+001
566,-9.043046327131213E+000,-1.823021261936841E+001,-9.392642888663115E+000,-4.970444769876382E+001,-9.826450300099527E+000,-4.895994145959599E+001,-4.224938871111964E+000,1.350246559316239E+002,-1.006408567302037E+001,-7.309597363456329E+001
567,-9.010340065320122E+000,-1.812157870695761E+001,-9.409957126888280E+000,-5.050377940111348E+001,-9.798866961176085E+000,-5.017894248718451E+001,-4.215601788146601E+000,1.348301282133344E+002,-1.003443268245667E+001,-7.502688722272148E+001
568,-8.969052691855028E+000,-1.788995615129094E+001,-9.448458829824560E+000,-5.117999152741538E+001,-9.782793223967824E+000,-5.169246395442571E+001,-4.228088105644204E+000,1.346937946182063E+002,-1.001888317148843E+001,-7.722389986773825E+001
569,-8.917806902709625E+000,-1.784979777342593E+001,-9.445510209256014E+000,-5.163869543102126E+001,-9.765084942370434E+000,-5.329886488766914E+001,-4.221383939921879E+000,1.345445899086578E+002,-1.000151426750554E+001,-7.947623501850657E+001
570,-8.918753088651309E+000,-1.757887308230258E+001,-9.455339221245291E+000,-5.240788705938453E+001,-9.768725089330072E+000,-5.437390154297839E+001,-4.237883952557758E+000,1.343591563812820E+002,-9.997813453148584E+000,-8.133632715094598E+001
571,-8.897800285285163E+000,-1.761450873121159E+001,-9.436714840960105E+000,-5.291518711106691E+001,-9.781014768915947E+000,-5.607905106253443E+001,-4.261744496373924E+000,1.341460136080432E+002,-1.000193919772600E+001,-8.346457249013608E+001
572,-8.858819278868793E+000,-1.763400721877621E+001,-9.472956421399909E+000,-5.372536974268466E+001,-9.813883488456492E+000,-5.741387509220938E+001,-4.279656816282859E+000,1.338561352018513E+002,-1.000229997233640E+001,-8.546668535282124E+001
573,-8.840391280615277E+000,-1.737135192547212E+001,-9.501000377502178E+000,-5.451878658384042E+001,-9.810481423247410E+000,-5.861367416065671E+001,-4.294878108196608E+000,1.338652845474464E+002,-9.991230229826240E+000,-8.750452768084058E+001
574,-8.796166365348892E+000,-1.734424231932903E+001,-9.476828841214386E+000,-5.498242883607210E+001,-9.812635531140357E+000,-6.032500183623815E+001,-4.290883745877032E+000,1.335267139573851E+002,-9.985176275161987E+000,-8.985837999165514E+001
575,-8.781176410119244E+000,-1.729364305735004E+001,-9.522141632736116E+000,-5.592934187520840E+001,-9.826784575575177E+000,-6.138552485733770E+001,-4.325014322526101E+000,1.333432005624216E+002,-9.984439409199380E+000,-9.163414931319616E+001
576,-8.718917699982114E+000,-1.718522638425531E+001,-9.511894105183000E+000,-5.643145816425137E+001,-9.844899211745224E+000,-6.282371151987611E+001,-4.336240965846087E+000,1.332912529174749E+002,-9.982792645561082E+000,-9.371723153836956E+001
577,-8.673796243766267E+000,-1.706974808212734E+001,-9.577078359145171E+000,-5.702492797872138E+001,-9.806379781803452E+000,-6.424146730023315E+001,-4.347013452719330E+000,1.331064487583488E+002,-9.943380550095291E+000,-9.588056403001451E+001
578,-8.672345785391753E+000,-1.686005477670573E+001,-9.573499204581449E+000,-5.777957988755670E+001,-9.799358984234498E+000,-6.554802644698282E+001,-4.374603856730742E+000,1.328671050499704E+002,-9.922104694566253E+000,-9.794351338003833E+001
579,-8.628376144684633E+000,-1.697753808826511E+001,-9.566772711304500E+000,-5.850247843231528E+001,-9.834246938123773E+000,-6.706343247847035E+001,-4.400062231866701E+000,1.325168301287138E+002,-9.955068738793260E+000,-1.000278205017416E+002
580,-8.593905685009577E+000,-1.683654291152048E+001,-9.596866274151587E+000,-5.904023671964201E+001,-9.811257046250754E+000,-6.843795395343732E+001,-4.430584791132670E+000,1.324427405695981E+002,-9.918350549775056E+000,-1.021009899386822E+002
581,-8.541912468826189E+000,-1.678725404654238E+001,-9.596718958059608E+000,-6.001111980535563E+001,-9.820629601963496E+000,-6.980910276429552E+001,-4.445500028183366E+000,1.321401622670418E+002,-9.891153474948970E+000,-1.041611161880023E+002
582,-8.504932672105745E+000,-1.694377384089643E+001,-9.609048340923819E+000,-6.043717433338531E+001,-9.776853981462359E+000,-7.125882909106940E+001,-4.450610207931890E+000,1.319907818244828E+002,-9.854708793402308E+000,-1.064185927483663E+002
583,-8.450610004162547E+000,-1.687958392751305E+001,-9.639757767295240E+000,-6.121746432921287E+001,-9.849121543841580E+000,-7.253436227434828E+001,-4.492351009353548E+000,1.318020237456740E+002,-9.903447082138019E+000,-1.083488320478181E+002
584,-8.443495087672124E+000,-1.669231497994565E+001,-9.630250035249489E+000,-6.167327841945080E+001,-9.839866758524003E+000,-7.405214873606090E+001,-4.520742034073040E+000,1.315538484369224E+002,-9.887030137270690E+000,-1.105585960402580E+002
585,-8.319237168005333E+000,-1.661580508558804E+001,-9.649581191793203E+000,-6.251610945931315E+001,-9.850702502622870E+000,-7.551475853430023E+001,-4.526280178261725E+000,1.313930840351711E+002,-9.897798663571891E+000,-1.127262328148971E+002
586,-8.306819348391349E+000,-1.676303108959110E+001,-9.676746378845207E+000,-6.303891343043977E+001,-9.855836288918551E+000,-7.678768592927602E+001,-4.559936411937403E+000,1.313980080982030E+002,-9.860549574456131E+000,-1.146517720821634E+002
587,-8.252972619416669E+000,-1.667568953523374E+001,-9.659997299391870E+000,-6.336860074559824E+001,-9.825074558535974E+000,-7.836904176122388E+001,-4.596428675416712E+000,1.312476849806812E+002,-9.859063036847994E+000,-1.168580237685737E+002
588,-8.211275289376895E+000,-1.665866006693743E+001,-9.644497877306607E+000,-6.428894166155727E+001,-9.848664222366910E+000,-7.943143757566770E+001,-4.599677846299546E+000,1.308681173485883E+002,-9.842546439663666E+000,-1.187339834100127E+002
589,-8.124010446835889E+000,-1.644940870457297E+001,-9.686645130780196E+000,-6.487300063500780E+001,-9.833475146131029E+000,-8.072419492328986E+001,-4.636814045626538E+000,1.308029428468756E+002,-9.831032088038027E+000,-1.208873540423075E+002
590,-8.082154858240918E+000,-1.666416643175294E+001,-9.717331541193131E+000,-6.570559464436055E+001,-9.871947178050016E+000,-8.223885843822993E+001,-4.698458071128303E+000,1.307328311572858E+002,-9.845855764874715E+000,-1.229774613883139E+002
591,-8.038765563315531E+000,-1.674231946204311E+001,-9.688971814318347E+000,-6.635279093931685E+001,-9.875806335673387E+000,-8.340607208474798E+001,-4.695474018259151E+000,1.305987757098222E+002,-9.809567045355593E+000,-1.247693417461419E+002
592,-7.997448165661568E+000,-1.677813836682237E+001,-9.686294854244759E+000,-6.661162156563691E+001,-9.840975585190066E+000,-8.503363224739711E+001,-4.736825675923517E+000,1.303258740768478E+002,-9.798997927700574E+000,-1.271943339542101E+002
593,-7.941904445807710E+000,-1.675287935755441E+001,-9.678331791500531E+000,-6.734992996679374E+001,-9.853169483053776E+000,-8.621037831795671E+001,-4.765050448687961E+000,1.301723868292854E+002,-9.784447576301499E+000,-1.291897898372231E+002
594,-7.891843669463958E+000,-1.674506121162706E+001,-9.699933661731025E+000,-6.802392281915498E+001,-9.840286249939657E+000,-8.790831606945791E+001,-4.823815955557429E+000,1.300261454404648E+002,-9.773921197010781E+000,-1.315129892534036E+002
595,-7.873144856432494E+000,-1.721063576472604E+001,-9.725051919012280E+000,-6.869825702530305E+001,-9.915404893411788E+000,-8.908178179139418E+001,-4.863426580179208E+000,1.297959013333563E+002,-9.786804131060492E+000,-1.333534931376527E+002
596,-7.748428280038350E+000,-1.699555219934245E+001,-9.699333668118458E+000,-6.921381804321774E+001,-9.836485975819372E+000,-9.068991806147420E+001,-4.866126917473977E+000,1.297451792731788E+002,-9.734370682325462E+000,-1.357911288741466E+002
597,-7.741998063425807E+000,-1.737689984043824E+001,-9.721946215783584E+000,-7.008617789404096E+001,-9.850402280753070E+000,-9.188879864844883E+001,-4.949568598911615E+000,1.294457921972858E+002,-9.732138117953911E+000,-1.376968507393855E+002
598,-7.678658076813948E+000,-1.731894585675630E+001,-9.721494306815288E+000,-7.030272746274243E+001,-9.868374551189588E+000,-9.327479968618867E+001,-4.969406079587115E+000,1.295459104846095E+002,-9.751021408029672E+000,-1.397237356895762E+002
599,-7.626990918666611E+000,-1.751837393556208E+001,-9.704407694558739E+000,-7.097953898497434E+001,-9.868541755232215E+000,-9.471315970078332E+001,-4.981402911547284E+000,1.293083392170148E+002,-9.714000818312073E+000,-1.420349787189704E+002
600,-7.545974180019278E+000,-1.785879007042581E+001,-9.714330684394678E+000,-7.183552400961418E+001,-9.880767749900105E+000,-9.616729992537348E+001,-5.024484807875145E+000,1.291508168236848E+002,-9.720059189314270E+000,-1.441607055213941E+002
